Platform,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Rating,Critic_Score_Class
3,22,281,"0,03","0,02",0,"0,01","0,06",32,38
10,22,281,"0,04","0,02",0,"0,01","0,06",31,37
11,22,281,"0,04","0,01",0,0,"0,06",31,39
9,22,281,"0,04",0,"0,01",0,"0,06",31,37
9,22,281,0,"0,04","0,01","0,01","0,06",32,37
11,22,281,"0,04","0,01",0,0,"0,05",31,38
3,18,281,"0,02","0,02",0,"0,01","0,05",30,37
3,29,281,"0,01","0,01","0,03",0,"0,05",33,39
7,22,281,"0,04",0,0,0,"0,05",31,37
8,29,281,"0,03","0,02",0,0,"0,05",30,39
5,29,281,"0,04",0,0,"0,01","0,05",31,40
9,22,281,"0,03","0,01",0,0,"0,05",32,37
1,22,281,"0,04",0,0,0,"0,04",33,37
9,22,281,"0,03",0,"0,01",0,"0,04",31,37
16,27,281,0,0,"0,04",0,"0,04",31,39
3,26,281,"0,01","0,01",0,0,"0,03",31,38
16,22,281,0,0,"0,02",0,"0,02",31,38
12,25,281,0,0,"0,02",0,"0,02",32,37
15,26,281,"0,01",0,0,0,"0,01",30,39
16,22,281,0,0,0,0,"0,01",32,39
15,21,280,"0,06","0,02",0,0,"0,08",30,40
5,28,281,"0,11","0,07",0,"0,04","0,22",32,40
5,22,281,"0,06","0,08",0,"0,03","0,17",32,37
9,22,281,"0,15",0,0,"0,01","0,16",31,38
10,22,281,"0,05","0,02",0,"0,01","0,08",32,37
10,28,281,"0,04","0,01",0,"0,01","0,06",32,38
14,24,282,"0,2","0,13","0,06","0,03","0,43",30,39
1,28,283,"0,06","0,01",0,"0,01","0,08",31,37
1,24,283,"0,07","0,01",0,"0,01","0,08",30,37
1,28,283,"0,06","0,01",0,"0,01","0,07",31,37
9,22,284,"1,95","0,79","0,02","0,28","3,04",32,40
9,22,284,"1,25","1,14","0,07","0,3","2,77",32,40
3,25,284,"1,4","0,88","0,03","0,26","2,58",31,40
4,22,284,"0,86","1,04","0,18","0,38","2,47",32,40
3,22,284,"0,96","1,08","0,04","0,3","2,37",31,38
3,25,284,"0,92",0,"0,01","1,41","2,34",31,39
9,22,284,"1,17","0,77","0,02","0,22","2,18",32,40
3,19,284,"1,92","0,2",0,"0,06","2,18",30,40
3,24,284,"1,11","0,71",0,"0,27","2,08",30,37
9,25,284,"1,48","0,39",0,"0,19","2,06",31,40
3,23,284,"0,76","0,96",0,"0,2","1,92",32,40
3,19,284,"0,94","0,73",0,"0,25","1,92",30,40
3,22,284,"0,53","0,16","1,07","0,1","1,87",31,39
4,25,284,"1,07","0,44","0,01","0,24","1,76",31,40
3,20,284,"1,06","0,54",0,"0,16","1,76",30,39
4,22,284,"0,88","0,54","0,02","0,25","1,68",32,40
3,20,284,"1,08","0,45",0,"0,14","1,67",30,39
1,18,284,"0,45","1,02",0,"0,2","1,66",30,37
3,23,284,"0,49","0,78",0,"0,23","1,5",32,40
2,28,284,"0,99","0,35",0,"0,13","1,48",30,38
9,23,284,"0,83","0,48","0,02","0,12","1,46",32,38
9,25,284,"0,92","0,38",0,"0,13","1,43",31,39
4,25,284,"0,8","0,4","0,02","0,18","1,41",31,40
15,20,284,"0,74","0,52","0,08","0,06","1,4",30,39
4,22,284,"0,51","0,6",0,"0,25","1,36",31,39
4,25,284,"0,62","0,49","0,01","0,2","1,33",31,39
9,25,284,"0,9","0,31",0,"0,11","1,32",31,40
9,25,284,"0,74","0,4",0,"0,12","1,27",31,39
9,22,284,"0,72","0,44",0,"0,11","1,27",31,39
3,25,284,"0,69",0,0,"0,55","1,24",31,39
3,19,284,"1,01","0,04",0,"0,16","1,21",30,39
7,19,284,"0,72","0,28",0,"0,2","1,2",30,38
15,19,284,"0,86","0,32",0,"0,02","1,19",30,37
15,20,284,"0,92","0,23",0,"0,04","1,19",30,39
7,25,284,"0,45","0,47",0,"0,28","1,19",31,38
4,25,284,"0,53","0,45","0,02","0,17","1,17",31,39
4,25,284,"0,48","0,48","0,01","0,2","1,17",31,40
3,20,284,"0,56","0,44",0,"0,15","1,15",30,38
15,19,284,"0,81","0,3",0,"0,02","1,13",30,37
4,25,284,"0,44","0,46","0,01","0,18","1,09",31,39
1,18,284,"0,86","0,12",0,"0,09","1,07",30,39
9,22,284,"0,67","0,28","0,01","0,1","1,06",32,40
9,25,284,"0,56","0,37","0,01","0,1","1,04",31,40
3,19,284,"0,86","0,03",0,"0,14","1,03",30,39
4,22,284,"0,55","0,32","0,03","0,13","1,03",31,40
1,20,284,"0,51","0,4",0,"0,11","1,02",30,37
9,22,284,"0,72","0,2",0,"0,08","0,99",31,40
2,29,284,"0,86","0,03","0,01","0,08","0,98",30,37
1,25,284,"0,38","0,5",0,"0,11","0,98",31,37
2,19,284,"0,85","0,04",0,"0,07","0,97",30,37
1,20,284,"0,49","0,37",0,"0,1","0,96",30,40
13,20,284,"0,74","0,19",0,"0,03","0,95",30,39
13,20,284,"0,73","0,19",0,"0,03","0,94",30,39
4,25,284,"0,51","0,3","0,01","0,12","0,94",31,39
13,19,284,"0,72","0,19",0,"0,03","0,93",30,39
7,22,284,"0,55","0,21",0,"0,16","0,92",30,37
9,25,284,"0,58","0,26",0,"0,08","0,92",31,39
4,23,284,"0,32","0,39","0,04","0,15","0,9",32,38
4,19,284,"0,52","0,25",0,"0,12","0,9",30,39
13,22,284,"0,69","0,18",0,"0,02","0,89",30,38
9,25,284,"0,44","0,35",0,"0,08","0,88",31,39
9,23,284,"0,48","0,29","0,01","0,09","0,87",32,40
3,22,284,"0,31",0,0,"0,53","0,85",30,38
4,22,284,"0,35","0,35","0,01","0,14","0,85",32,40
13,22,284,"0,65","0,17",0,"0,02","0,84",31,38
3,22,284,"0,24","0,19","0,34","0,06","0,83",31,39
1,25,284,"0,44","0,31",0,"0,08","0,83",31,39
9,22,284,"0,45","0,27",0,"0,07","0,79",32,40
2,22,284,"0,71","0,01",0,"0,06","0,78",30,39
7,29,284,"0,11","0,43",0,"0,23","0,77",33,38
9,18,284,"0,53","0,18",0,"0,06","0,77",30,38
15,22,284,"0,55","0,2",0,"0,01","0,77",30,37
3,20,284,"0,21",0,0,"0,54","0,75",30,38
1,24,284,"0,28","0,39",0,"0,08","0,75",30,37
7,25,284,"0,41","0,2",0,"0,14","0,75",31,39
4,23,284,"0,33","0,27","0,02","0,12","0,74",32,40
1,25,284,"0,49","0,17",0,"0,06","0,73",31,39
11,29,284,"0,54","0,16",0,"0,03","0,73",32,40
9,19,284,"0,52","0,14",0,"0,06","0,72",30,39
3,22,284,"0,35","0,27",0,"0,09","0,71",30,37
7,19,284,"0,64",0,0,"0,05","0,69",30,38
9,19,284,"0,55","0,08",0,"0,06","0,68",30,38
2,19,284,"0,63",0,0,"0,05","0,68",30,38
7,25,284,"0,33","0,2",0,"0,14","0,66",31,39
7,22,284,"0,22","0,27",0,"0,16","0,66",30,38
2,24,284,"0,44","0,14",0,"0,06","0,64",30,39
9,19,284,"0,25","0,31",0,"0,07","0,64",31,39
9,19,284,"0,22","0,34",0,"0,07","0,63",31,38
3,20,284,"0,3","0,24",0,"0,08","0,62",30,39
9,20,284,"0,29","0,26",0,"0,07","0,62",30,37
3,22,284,"0,5","0,02",0,"0,08","0,6",32,37
3,19,284,"0,29","0,23",0,"0,08","0,59",30,38
11,20,284,"0,45","0,1",0,"0,02","0,57",30,38
1,22,284,"0,22","0,28",0,"0,06","0,57",33,38
9,23,284,"0,25","0,26",0,"0,06","0,56",32,39
11,25,284,"0,43","0,11",0,"0,02","0,56",31,38
9,23,284,"0,34","0,15","0,01","0,05","0,56",31,39
3,19,284,"0,27","0,21",0,"0,07","0,56",30,39
11,25,284,"0,4","0,13",0,"0,02","0,55",31,38
9,19,284,"0,37","0,13",0,"0,04","0,55",30,38
2,26,284,"0,18","0,35",0,"0,02","0,55",30,38
15,20,284,"0,39","0,15",0,"0,01","0,55",30,39
2,26,284,"0,26","0,23",0,"0,06","0,55",30,40
11,20,284,"0,4","0,12",0,"0,02","0,54",30,39
4,25,284,"0,3","0,16",0,"0,07","0,54",31,38
9,23,284,"0,22","0,23","0,03","0,05","0,54",32,39
2,25,284,"0,35","0,13",0,"0,05","0,53",31,39
1,22,284,"0,49",0,0,"0,04","0,53",30,37
3,19,284,"0,26","0,2",0,"0,07","0,53",31,38
4,19,284,"0,17","0,26",0,"0,1","0,52",31,39
3,22,284,"0,25","0,2",0,"0,07","0,52",32,38
3,27,284,"0,25","0,2",0,"0,07","0,51",31,39
4,22,284,"0,09","0,32",0,"0,1","0,51",30,37
15,20,284,"0,37","0,14",0,"0,01","0,51",30,38
9,25,284,"0,44","0,03",0,"0,04","0,5",31,40
1,22,284,"0,43","0,03",0,"0,04","0,5",30,38
13,28,284,"0,39","0,1",0,"0,01","0,5",33,38
3,22,284,"0,24","0,19",0,"0,06","0,5",30,38
3,19,284,"0,24","0,19",0,"0,06","0,5",30,40
1,20,284,"0,44","0,02",0,"0,04","0,49",30,37
13,25,284,"0,38","0,1",0,"0,01","0,49",31,38
2,20,284,"0,45",0,0,"0,04","0,49",30,37
3,19,284,"0,23","0,18",0,"0,06","0,47",30,37
6,29,284,0,"0,45",0,"0,02","0,47",32,40
3,29,284,"0,13","0,1","0,2","0,03","0,46",31,39
4,19,284,"0,24","0,15",0,"0,07","0,46",30,38
4,19,284,"0,35","0,06",0,"0,05","0,46",30,38
4,23,284,"0,2","0,15","0,03","0,07","0,45",32,39
3,22,284,"0,22","0,17",0,"0,06","0,45",31,39
11,25,284,"0,34","0,1",0,"0,02","0,45",31,37
13,25,284,"0,35","0,09",0,"0,01","0,45",31,39
4,23,284,"0,13","0,23",0,"0,08","0,45",32,38
7,29,284,"0,04","0,26",0,"0,14","0,44",33,40
11,19,284,"0,34","0,08",0,"0,02","0,44",30,40
1,20,284,"0,4",0,0,"0,03","0,43",30,38
7,19,284,"0,11","0,2",0,"0,12","0,42",31,38
3,19,284,"0,21","0,16",0,"0,05","0,42",30,37
2,25,284,"0,36","0,02",0,"0,03","0,41",33,38
4,19,284,"0,37","0,01",0,"0,03","0,41",30,38
4,25,284,"0,16","0,18",0,"0,07","0,41",31,39
9,26,284,"0,3","0,08",0,"0,03","0,41",30,38
13,20,284,"0,31","0,08",0,"0,01","0,4",30,39
4,20,284,"0,12","0,21",0,"0,08","0,4",30,37
11,19,284,"0,32","0,07",0,"0,01","0,4",30,40
7,25,284,"0,36",0,0,"0,03","0,4",31,40
3,19,284,"0,19","0,15","0,01","0,05","0,39",31,38
9,25,284,"0,2","0,15",0,"0,04","0,39",31,39
9,23,284,"0,18","0,16","0,01","0,04","0,39",32,39
6,22,284,"0,16","0,16",0,"0,06","0,38",32,40
3,21,284,"0,19","0,15",0,"0,05","0,38",30,38
3,19,284,"0,32","0,01",0,"0,05","0,38",30,37
13,20,284,"0,29","0,07",0,"0,01","0,37",30,37
7,19,284,"0,06","0,2",0,"0,11","0,37",31,39
3,22,284,"0,18","0,14",0,"0,05","0,36",33,38
1,25,284,"0,3","0,03",0,"0,03","0,36",33,37
2,29,284,"0,07","0,24",0,"0,04","0,35",33,40
3,19,284,"0,17","0,13",0,"0,04","0,35",31,37
15,22,284,"0,25","0,09",0,"0,01","0,35",30,37
9,25,284,"0,18","0,14",0,"0,03","0,34",31,39
1,25,284,"0,23","0,08",0,"0,03","0,34",31,39
6,29,284,"0,06","0,25",0,"0,04","0,34",32,40
13,25,284,"0,26","0,07",0,"0,01","0,34",31,39
2,22,284,"0,31",0,0,"0,02","0,34",30,38
4,22,284,"0,13","0,15",0,"0,05","0,34",32,38
15,20,284,"0,24","0,09",0,"0,01","0,33",30,39
2,28,284,"0,3","0,01",0,"0,03","0,33",30,38
13,25,284,"0,26","0,07",0,"0,01","0,33",31,39
13,20,284,"0,26","0,07",0,"0,01","0,33",30,39
13,20,284,"0,25","0,07",0,"0,01","0,33",30,39
15,21,284,"0,24","0,09",0,"0,01","0,33",30,37
13,22,284,"0,25","0,07",0,"0,01","0,33",33,38
1,19,284,"0,28","0,02",0,"0,02","0,33",30,38
7,29,284,"0,11","0,13",0,"0,08","0,32",31,38
15,19,284,"0,21","0,08",0,"0,01","0,3",30,37
3,25,284,"0,15","0,11",0,"0,04","0,3",32,39
3,29,284,"0,15","0,11",0,"0,04","0,3",32,39
9,22,284,"0,2","0,07",0,"0,03","0,29",33,38
2,29,284,"0,24","0,03",0,"0,02","0,29",30,38
3,18,284,"0,14","0,11",0,"0,04","0,28",30,37
1,28,284,"0,23","0,02",0,"0,02","0,28",33,37
8,28,284,"0,15","0,1",0,"0,02","0,27",32,37
15,25,284,"0,19","0,07",0,0,"0,27",30,39
3,23,284,"0,13","0,1",0,"0,03","0,27",32,38
3,19,284,"0,13","0,1",0,"0,03","0,27",31,39
3,22,284,"0,12","0,1",0,"0,03","0,25",33,37
4,19,284,"0,18","0,04","0,01","0,03","0,25",31,39
4,22,284,"0,15","0,06",0,"0,03","0,25",33,38
9,19,284,"0,23",0,0,"0,02","0,25",30,39
9,19,284,"0,22","0,01",0,"0,02","0,25",30,38
9,22,284,"0,21","0,02",0,"0,02","0,25",32,38
3,21,284,"0,12","0,09",0,"0,03","0,24",30,38
6,23,284,"0,11","0,1",0,"0,03","0,24",32,38
6,23,284,0,"0,19",0,"0,05","0,24",32,40
14,25,284,"0,15","0,06",0,"0,02","0,23",31,39
3,28,284,"0,11","0,09",0,"0,03","0,23",30,37
2,29,284,"0,18","0,02",0,"0,02","0,22",33,40
13,24,284,"0,17","0,04",0,"0,01","0,22",30,37
1,22,284,"0,08","0,12",0,"0,02","0,22",31,39
15,21,284,"0,15","0,06",0,0,"0,22",30,37
9,23,284,"0,12","0,07",0,"0,02","0,21",32,39
3,27,284,"0,1","0,08",0,"0,03","0,21",31,39
2,29,284,"0,16","0,03",0,"0,02","0,21",33,39
4,19,284,"0,1","0,08",0,"0,03","0,21",30,38
7,25,284,"0,11","0,06",0,"0,04","0,21",31,39
4,20,284,"0,11","0,07",0,"0,03","0,21",33,39
1,21,284,"0,19",0,0,"0,01","0,21",31,40
1,22,284,"0,12","0,07",0,"0,02","0,21",31,37
3,22,284,"0,1","0,08",0,"0,03","0,21",32,38
9,21,284,"0,19",0,0,"0,01","0,21",31,40
15,22,284,"0,15","0,05",0,0,"0,21",30,37
6,23,284,"0,09","0,09",0,"0,03","0,2",32,39
4,18,284,"0,09","0,08",0,"0,03","0,2",30,38
13,20,284,"0,15","0,04",0,"0,01","0,2",30,38
9,19,284,"0,12","0,06",0,"0,02","0,2",30,38
9,22,284,"0,16","0,02",0,"0,01","0,19",32,38
14,21,284,"0,13","0,05",0,"0,02","0,19",30,38
1,25,284,"0,1","0,07",0,"0,02","0,19",31,38
4,23,284,"0,1","0,06","0,01","0,03","0,19",32,39
2,22,284,"0,13","0,04",0,"0,01","0,18",33,38
7,25,284,"0,12","0,04",0,"0,03","0,18",31,38
9,19,284,"0,17",0,0,"0,01","0,18",30,37
1,20,284,"0,11","0,06",0,"0,02","0,18",33,39
4,21,284,"0,16",0,0,"0,01","0,18",31,40
11,19,284,"0,13","0,04",0,"0,01","0,18",31,38
2,25,284,"0,14","0,02",0,"0,01","0,18",31,37
13,19,284,"0,13","0,03",0,0,"0,16",30,37
13,22,284,"0,12","0,03",0,0,"0,16",33,38
1,22,284,"0,14",0,0,"0,01","0,16",33,38
3,23,284,"0,08","0,06",0,"0,02","0,15",32,38
13,20,284,"0,12","0,03",0,0,"0,15",30,39
7,23,284,"0,14",0,0,"0,01","0,15",32,39
9,19,284,"0,14","0,01",0,"0,01","0,15",30,37
12,22,284,"0,07","0,07",0,"0,01","0,15",32,40
9,20,284,"0,1","0,04",0,"0,01","0,15",33,39
9,22,284,"0,12","0,02",0,"0,01","0,15",33,37
6,22,284,"0,07","0,06",0,"0,02","0,15",32,40
4,22,284,"0,07","0,05",0,"0,02","0,15",33,37
11,23,284,"0,11","0,03",0,"0,01","0,15",32,39
11,22,284,"0,11","0,03",0,"0,01","0,15",32,37
1,22,284,"0,11","0,02",0,"0,01","0,15",31,39
9,19,284,"0,13",0,0,"0,01","0,14",30,37
13,22,284,"0,11","0,03",0,0,"0,14",30,38
13,22,284,"0,11","0,03",0,0,"0,14",31,39
9,19,284,"0,11","0,01",0,"0,01","0,14",30,40
15,25,284,"0,09","0,04",0,0,"0,13",31,37
3,23,284,"0,06","0,05",0,"0,02","0,13",31,38
11,22,284,"0,1","0,03",0,0,"0,13",31,38
11,23,284,"0,09","0,03",0,0,"0,12",32,39
9,22,284,"0,07","0,04",0,"0,01","0,12",33,37
2,25,284,"0,11",0,0,"0,01","0,12",31,38
11,20,284,"0,09","0,03",0,0,"0,12",31,40
11,22,284,"0,09","0,02",0,0,"0,12",31,39
15,19,284,"0,08","0,03",0,0,"0,11",30,39
11,22,284,"0,08","0,02",0,0,"0,11",32,39
2,21,284,"0,1",0,0,"0,01","0,11",30,37
13,19,284,"0,09","0,02",0,0,"0,11",30,37
2,20,284,"0,08","0,02",0,"0,01","0,11",30,39
9,21,284,"0,07","0,03",0,"0,01","0,11",31,37
7,28,284,"0,1",0,0,"0,01","0,11",33,37
13,28,284,"0,08","0,02",0,0,"0,11",30,37
15,19,284,"0,07","0,03",0,0,"0,1",30,38
3,18,284,"0,02","0,01","0,07",0,"0,1",30,39
11,19,284,"0,08","0,02",0,0,"0,1",30,38
11,19,284,"0,07","0,02",0,0,"0,1",30,40
9,21,284,"0,05","0,03",0,"0,01","0,09",33,38
3,22,284,"0,05","0,04",0,"0,01","0,09",33,38
15,22,284,"0,07","0,02",0,0,"0,09",31,38
11,19,284,"0,07","0,02",0,0,"0,09",30,40
15,22,284,"0,06","0,02",0,0,"0,09",30,40
2,29,284,"0,08",0,0,"0,01","0,09",30,40
13,20,284,"0,07","0,02",0,0,"0,09",30,37
6,23,284,"0,05","0,02",0,"0,01","0,09",32,39
4,22,284,"0,07","0,01",0,"0,01","0,09",33,38
15,28,284,"0,06","0,02",0,0,"0,09",30,38
15,27,284,"0,06","0,02",0,0,"0,08",31,39
15,27,284,"0,06","0,02",0,0,"0,08",30,39
6,29,284,0,"0,06",0,"0,02","0,08",32,40
1,29,284,"0,06","0,02",0,"0,01","0,08",33,38
2,29,284,"0,05","0,02",0,"0,01","0,08",33,38
13,19,284,"0,06","0,02",0,0,"0,08",31,37
11,22,284,"0,06","0,02",0,0,"0,08",31,38
11,19,284,"0,05","0,02",0,0,"0,07",31,38
2,22,284,"0,06",0,0,0,"0,07",31,37
3,29,284,"0,03","0,02",0,"0,01","0,07",32,39
2,29,284,"0,05","0,01",0,"0,01","0,06",31,37
15,20,284,"0,04","0,02",0,0,"0,06",30,37
6,23,284,"0,01","0,04",0,"0,01","0,06",32,40
6,27,284,"0,01","0,04",0,"0,01","0,06",31,39
13,18,284,"0,04","0,01",0,0,"0,05",31,38
6,29,284,"0,01","0,03",0,"0,01","0,05",32,40
13,27,284,"0,04","0,01",0,0,"0,05",31,39
3,21,284,"0,02","0,02",0,"0,01","0,05",30,40
6,29,284,0,"0,04",0,"0,01","0,05",32,40
6,29,284,0,"0,04",0,"0,01","0,05",33,40
11,23,284,"0,03","0,01",0,0,"0,05",31,38
6,29,284,0,"0,03",0,"0,01","0,04",32,38
1,22,284,"0,04",0,0,0,"0,04",33,38
3,22,284,"0,02","0,02",0,"0,01","0,04",31,38
6,29,284,"0,01","0,03",0,"0,01","0,04",32,40
6,29,284,"0,01","0,02",0,0,"0,04",33,40
6,22,284,0,"0,03",0,"0,01","0,04",32,39
15,20,284,"0,02","0,01",0,0,"0,03",30,39
13,23,284,"0,03","0,01",0,0,"0,03",32,39
6,23,284,0,"0,03",0,"0,01","0,03",32,40
15,22,284,"0,02","0,01",0,0,"0,03",31,37
6,23,284,0,"0,02",0,0,"0,02",31,39
9,21,284,"0,01","0,01",0,0,"0,02",30,37
11,28,284,"0,01",0,0,0,"0,02",31,39
4,22,284,"0,01",0,0,0,"0,02",32,40
6,20,284,0,"0,01",0,0,"0,02",30,37
11,22,284,"0,01",0,0,0,"0,01",31,38
6,19,284,0,"0,01",0,0,"0,01",31,38
11,19,284,"0,01",0,0,0,"0,01",30,40
6,27,285,0,"0,01",0,0,"0,01",32,38
5,27,285,"0,01",0,0,0,"0,01",32,38
10,27,285,"0,01",0,0,0,"0,01",32,37
3,26,286,"0,45","0,35",0,"0,12","0,92",30,38
13,26,286,"0,12","0,03",0,0,"0,15",30,37
8,22,286,"0,04","0,03",0,"0,01","0,08",31,40
3,19,286,"0,02","0,02",0,"0,01","0,05",30,37
11,23,286,"0,01",0,0,0,"0,02",32,37
1,25,287,"0,44","0,46",0,"0,11","1,01",31,39
13,25,287,"0,53","0,14",0,"0,02","0,68",31,39
1,25,287,"0,34","0,02",0,"0,03","0,38",31,39
15,22,287,"0,16","0,06",0,0,"0,22",33,38
6,21,287,0,"0,02",0,0,"0,03",31,38
9,22,288,"0,46","0,2","0,01","0,07","0,75",32,38
4,22,288,"0,35","0,21","0,01","0,1","0,67",32,38
2,26,288,"0,07","0,05",0,"0,01","0,13",30,39
6,22,288,0,"0,01",0,0,"0,01",32,38
6,27,289,"0,45","0,16",0,"0,07","0,68",31,40
9,23,289,"0,38","0,14",0,"0,05","0,57",32,38
4,23,289,"0,19","0,1",0,"0,06","0,35",32,37
6,23,289,"0,14","0,04",0,"0,02","0,21",32,38
6,23,290,"0,04","0,07",0,"0,02","0,14",32,39
5,23,290,"0,07","0,02",0,"0,02","0,11",32,39
5,18,291,"0,01","0,09",0,"0,02","0,12",30,39
4,18,291,0,"0,01",0,0,"0,01",30,39
1,21,293,"5,95","3,11",0,"1,06","10,12",33,39
1,21,293,"5,8","2,85","0,01","0,78","9,44",33,39
1,21,293,"3,48","2,99",0,"0,73","7,2",33,37
1,21,293,"4,05","2,16",0,"0,55","6,76",33,39
4,22,293,"2,65","2,52","0,16","1,12","6,46",32,40
4,22,293,"2,54","1,93","0,21","0,86","5,55",32,40
9,28,293,"3,28","1,64","0,07","0,56","5,54",32,40
9,22,293,"3,13","1,69","0,03","0,44","5,29",32,40
9,22,293,"3,12","1,55","0,08","0,52","5,27",32,40
4,28,293,"1,91",2,"0,09","0,82","4,82",32,40
1,21,293,"2,64","1,33","0,01","0,39","4,36",33,37
4,22,293,"1,41","2,01","0,1","0,7","4,22",32,40
9,22,293,"2,25","1,47","0,04","0,43","4,2",32,40
5,22,293,"1,4","1,93","0,11","0,65","4,09",32,40
5,23,293,"1,15","2,18","0,1","0,63","4,06",32,40
5,23,293,"1,37","1,85","0,15","0,63",4,32,40
5,22,293,"1,2","2,09","0,08","0,63","3,99",32,38
4,22,293,"1,33","1,69","0,13","0,57","3,72",32,40
10,22,293,"2,32","0,9",0,"0,33","3,56",32,39
9,22,293,"2,85","0,38","0,03","0,24","3,5",32,40
5,22,293,"0,84","2,01","0,07","0,53","3,44",32,39
4,23,293,"0,88","1,7","0,1","0,67","3,35",32,40
9,22,293,"1,9","1,11","0,01","0,29","3,31",32,40
4,27,293,"1,69","0,85","0,14","0,43","3,1",32,40
11,22,293,"1,85","1,04",0,"0,13","3,02",31,40
9,23,293,"1,38","1,32","0,02","0,28","3,01",32,40
11,27,293,"2,09","0,63","0,03","0,11","2,86",31,40
5,22,293,"1,07","1,31","0,06","0,42","2,85",32,40
4,22,293,"1,87","0,55","0,11","0,29","2,82",32,40
3,22,293,"1,15","1,11",0,"0,4","2,65",31,40
9,23,293,"1,56","0,6","0,02","0,23","2,42",32,40
5,22,293,"0,63","1,32","0,07","0,37","2,38",32,39
10,23,293,"1,37","0,72",0,"0,21","2,3",32,40
5,23,293,"0,58","1,21","0,15","0,34","2,28",32,39
3,22,293,"0,88","1,03",0,"0,31","2,22",31,40
1,18,293,"1,49","0,46",0,"0,18","2,13",30,38
9,22,293,"1,2","0,62","0,04","0,19","2,06",32,40
3,22,293,"0,71","1,02",0,"0,31","2,04",31,40
5,22,293,"0,56","1,1","0,07","0,31","2,04",32,40
1,21,293,"0,72","1,08",0,"0,23","2,03",33,39
9,21,293,"1,47","0,39",0,"0,16","2,02",33,38
9,23,293,"1,09","0,65","0,02","0,2","1,95",32,40
3,23,293,"1,42","0,4",0,"0,12","1,94",32,38
1,21,293,"0,82","0,82",0,"0,2","1,83",33,38
11,23,293,"1,23","0,46",0,"0,07","1,76",32,40
5,19,293,"0,37","1,08","0,03","0,27","1,75",31,38
3,27,293,"0,8","0,21","0,55","0,15","1,72",31,40
1,18,293,"0,93","0,56",0,"0,16","1,66",33,39
10,23,293,"0,82","0,69","0,01","0,14","1,66",32,40
3,22,293,"0,54","0,88",0,"0,22","1,64",32,40
9,22,293,"0,72","0,69","0,02","0,18","1,59",32,40
9,25,293,"0,92","0,43","0,07","0,15","1,58",31,40
10,22,293,"0,9","0,53",0,"0,14","1,57",32,39
11,23,293,"0,91","0,57",0,"0,07","1,55",32,40
9,23,293,"1,4","0,02","0,02","0,1","1,54",31,40
11,22,293,"0,82","0,59",0,"0,07","1,48",31,40
9,23,293,"0,94","0,4","0,02","0,12","1,47",32,39
4,25,293,"0,72","0,4","0,14","0,2","1,46",31,40
2,21,293,"0,37","0,89",0,"0,18","1,44",30,39
6,29,293,0,"1,13",0,"0,29","1,43",31,40
10,23,293,"0,84","0,45",0,"0,13","1,42",32,39
1,21,293,"1,22","0,06","0,02","0,11","1,42",30,39
4,22,293,"0,43","0,69","0,01","0,26","1,38",32,40
11,23,293,"0,86","0,45",0,"0,06","1,36",31,40
4,23,293,"0,66","0,44","0,04","0,21","1,34",32,40
16,22,293,"0,53","0,49","0,06","0,25","1,33",32,38
10,22,293,"0,65","0,57",0,"0,11","1,33",32,39
9,18,293,"0,79","0,41",0,"0,11","1,32",30,39
4,22,293,"0,46","0,57","0,06","0,2","1,29",32,39
4,23,293,"0,47","0,53","0,03","0,22","1,25",32,40
3,22,293,"0,52","0,56",0,"0,17","1,25",31,40
7,22,293,"0,43","0,48","0,05","0,28","1,24",32,38
9,21,293,"0,9","0,19",0,"0,09","1,18",33,39
3,23,293,"0,57","0,44",0,"0,15","1,16",31,38
9,18,293,"0,7","0,36",0,"0,1","1,16",30,39
11,23,293,"0,99","0,12",0,"0,02","1,13",32,40
4,21,293,"0,53","0,36","0,09","0,15","1,13",31,40
1,20,293,"0,25","0,74",0,"0,14","1,12",33,39
9,21,293,"0,84","0,19","0,01","0,08","1,12",31,39
11,22,293,"0,68","0,38",0,"0,05","1,11",32,40
3,23,293,"0,64","0,34",0,"0,1","1,08",31,37
5,20,293,"0,22","0,69",0,"0,17","1,07",33,40
4,22,293,"0,47","0,4","0,03","0,17","1,07",31,40
4,23,293,"0,34","0,48","0,02","0,19","1,03",31,40
1,21,293,"0,26","0,65",0,"0,12","1,02",33,37
9,23,293,"0,87","0,05","0,02","0,08","1,02",31,40
9,22,293,"0,59","0,34",0,"0,09","1,01",32,39
12,22,293,"0,52","0,36","0,05","0,08","1,01",32,39
9,22,293,"0,54","0,34","0,02","0,1","1,01",31,40
9,21,293,"0,73","0,17",0,"0,1",1,33,39
4,20,293,"0,33","0,49","0,01","0,17",1,33,40
4,23,293,"0,49","0,33","0,02","0,15","0,99",32,37
9,22,293,"0,57","0,32","0,01","0,08","0,98",32,40
6,23,293,"0,22","0,63",0,"0,12","0,96",32,40
2,18,293,"0,3","0,54",0,"0,11","0,95",30,38
3,22,293,"0,36","0,45",0,"0,14","0,95",32,40
4,23,293,"0,41","0,32","0,09","0,12","0,95",32,39
4,19,293,"0,24","0,52","0,01","0,18","0,95",31,39
4,22,293,"0,34","0,4","0,06","0,16","0,94",32,40
10,22,293,"0,5","0,35",0,"0,08","0,94",32,39
11,22,293,"0,57","0,33",0,"0,04","0,94",31,40
4,23,293,"0,44","0,34",0,"0,15","0,93",32,39
